ORDER #,QUANTITY_ORDERED,PRICE,DISCOUNT,ORDER_NUMBER,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCT,?CUSTOMER NAME,PHONE,ADDRESS,CITY_COUNTRY,STATE,DEAL_SIZE,LAST NAME CONTACT,FIRST NAME CONTACT
10180,28,7114,6,1,Shipped,4,11,2003,Classic Cars,Daedalus Designs Imports,20161555,,"Lille, France",,Small,Rance,Martine
10191,44,6629,25,7,Shipped,4,11,2003,Classic Cars,Toms Spezialitten Ltd,2215554327,,"Koln, Germany",,Small,Pfalzheim,Henriette
10211,22,9216,17,6,Shipped,1,1,2004,Classic Cars,Auto Canal Petit,1 47556555,,"Paris, France",,Small,Perrier,Dominique
10225,46,7033,27,13,Shipped,1,2,2004,Classic Cars,Vida Sport Ltd,897034555,,"Gensve, Switzerland",,Medium,Holz,Michael
10238,22,9377,27,7,Shipped,2,4,2004,Classic Cars,Danish Wholesale Imports,31 12 3555,,"Kobenhavn, Denmark",,Small,Petersen,Jytte
10252,38,8731,12,3,Shipped,2,5,2004,Classic Cars,Auto Canal Petit,1 47556555,,"Paris, France",,Medium,Perrier,Dominique
10264,47,8327,28,1,Shipped,2,6,2004,Classic Cars,Gifts4AllAgescom,6175559555,,"Boston, USA",MA,Medium,Yoshido,Juri
10276,48,7518,28,7,Shipped,3,8,2004,Classic Cars,Online Mini Collectables,6175557555,,"Brickhaven, USA",MA,Medium,Barajas,Miguel
10287,40,8812,24,16,Shipped,3,8,2004,Classic Cars,Vida Sport Ltd,897034555,,"Gensve, Switzerland",,Medium,Holz,Michael
10299,32,8084,18,1,Shipped,3,9,2004,Classic Cars,Toys of Finland Co,90224 8555,,"Helsinki, Finland",,Small,Karttunen,Matti
10310,49,9701,26,14,Shipped,4,10,2004,Classic Cars,Toms Spezialitten Ltd,2215554327,,"Koln, Germany",,Medium,Pfalzheim,Henriette
10319,43,8569,25,2,Shipped,4,11,2004,Classic Cars,Microscale Inc,2125551957,Suite 200,"NYC, USA",NY,Medium,Kuo,Kee
10331,41,100,18,2,Shipped,4,11,2004,Classic Cars,Motor Mint Distributors Inc,2155559857,,"Philadelphia, USA",PA,Medium,Hernandez,Rosa
10343,30,100,19,1,Shipped,4,11,2004,Classic Cars,Reims Collectables,26471555,,"Reims, France",,Medium,Henriot,Paul
10355,28,9539,19,9,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10363,43,100,8,9,Shipped,1,1,2005,Classic Cars,Suominen Souveniers,+358 9 8045 555,,"Espoo, Finland",,Medium,Suominen,Kalle
10378,41,100,30,2,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10390,30,8242,28,10,Shipped,1,3,2005,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10103,31,100,13,3,Shipped,1,1,2003,Trucks and Buses,Baane Mini Imports,0798 9555,,"Stavern, Norway",,Medium,Bergulfsen,Jonas
10114,32,100,30,7,Shipped,2,4,2003,Trucks and Buses,"La Corne D""abondance Co",1 42342555,,"Paris, France",,Medium,Bertrand,Marie
10126,43,9631,11,3,Shipped,2,5,2003,Trucks and Buses,Corrida Auto Replicas Ltd,91 555 22 82,,"Madrid, Spain",,Medium,Sommer,Martn
10140,26,100,6,3,Shipped,3,7,2003,Trucks and Buses,Technics Stores Inc,6505556809,,"Burlingame, USA",CA,Small,Hirano,Juri
10151,27,100,29,10,Shipped,3,9,2003,Trucks and Buses,Oulu Toy Supplies Inc,981443655,,"Oulu, Finland",,Medium,Koskitalo,Pirkko
10164,24,100,25,1,Resolved,4,10,2003,Trucks and Buses,Mini Auto Werke,76753555,,"Graz, Austria",,Small,Mendel,Roland
10175,22,100,16,8,Shipped,4,11,2003,Trucks and Buses,Stylish Desk Decors Co,171 5550297,,"London, UK",,Small,Brown,Ann
10184,46,100,11,13,Shipped,4,11,2003,Trucks and Buses,Iberia Gift Imports Corp,95 555 82 82,,"Sevilla, Spain",,Medium,Roel,Jose Pedro
10194,37,9727,16,3,Shipped,4,11,2003,Trucks and Buses,Saveley & Henriot Co,78325555,,"Lyon, France",,Medium,Saveley,Mary
10207,49,809,7,14,Shipped,4,12,2003,Trucks and Buses,Diecast Collectables,6175552555,,"Boston, USA",MA,Medium,Franco,Valarie
10217,21,100,9,3,Shipped,1,2,2004,Trucks and Buses,Handji Gifts& Co,+65 224 1555,2nd Floor,"Singapore, Singapore",,Small,Victorino,Wendy
10229,25,100,8,8,Shipped,1,3,2004,Trucks and Buses,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10245,37,100,5,1,Shipped,2,5,2004,Trucks and Buses,Super Scale Inc,2035559545,,"New Haven, USA",CT,Medium,Murphy,Leslie
10259,45,8668,10,11,Shipped,2,6,2004,Trucks and Buses,Handji Gifts& Co,+65 224 1555,2nd Floor,"Singapore, Singapore",,Medium,Victorino,Wendy
10270,32,8572,29,1,Shipped,3,7,2004,Trucks and Buses,Souveniers And Things Co,+61 2 9495 8555,Level 6,"Chatswood, Australia",NSW,Small,Huxley,Adrian
10281,29,8283,5,8,Shipped,3,8,2004,Trucks and Buses,Diecast Classics Inc,2155551555,,"Allentown, USA",PA,Small,Yu,Kyung
10291,26,8379,22,3,Shipped,3,9,2004,Trucks and Buses,Scandinavian Gift Ideas,069534 6555,,"Boras, Sweden",,Small,Larsson,Maria
10305,28,100,13,12,Shipped,4,10,2004,Trucks and Buses,"Marta""s Replicas Co",6175558555,,"Cambridge, USA",MA,Medium,Hernandez,Marta
10313,27,8764,10,6,Shipped,4,10,2004,Trucks and Buses,Canadian Gift Exchange Network,604 5553392,,"Vancouver, Canada",BC,Small,Tannamuri,Yoshi
10324,20,9818,17,11,Shipped,4,11,2004,Trucks and Buses,Vitachrome Inc,2125551500,Suite 101,"NYC, USA",NY,Small,Frick,Michael
10335,44,100,15,1,Shipped,4,11,2004,Trucks and Buses,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10348,42,100,23,3,Shipped,4,11,2004,Trucks and Buses,Corrida Auto Replicas Ltd,91 555 22 82,,"Madrid, Spain",,Medium,Sommer,Martn
10358,41,100,7,1,Shipped,4,12,2004,Trucks and Buses,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10371,26,100,5,1,Shipped,1,1,2005,Trucks and Buses,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10382,26,100,16,6,Shipped,1,2,2005,Trucks and Buses,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10411,26,100,25,1,Shipped,2,5,2005,Trucks and Buses,Quebec Home Shopping Network,514 5558054,,"Montreal, Canada",Quebec,Small,Fresnisre,Jean
10425,41,8668,26,11,In Process,2,5,2005,Trucks and Buses,La Rochelle Gifts,40678555,,"Nantes, France",,Medium,Labrune,Janine
10107,20,929,20,8,Shipped,1,2,2003,Motorcycles,Land of Toys Inc,2125557818,,"NYC, USA",NY,Small,Yu,Kwai
10120,22,100,28,6,Shipped,2,4,2003,Motorcycles,Australian Collectors Co,03 9520 4555,Level 3,"Melbourne, Australia",Victoria,Small,Ferguson,Peter
10133,23,100,10,1,Shipped,2,6,2003,Motorcycles,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10145,33,939,25,12,Shipped,3,8,2003,Motorcycles,Toys4GrownUpscom,6265557265,,"Pasadena, USA",CA,Medium,Young,Julie
10168,28,100,16,7,Shipped,4,10,2003,Motorcycles,Technics Stores Inc,6505556809,,"Burlingame, USA",CA,Medium,Hirano,Juri
10188,44,9889,8,7,Shipped,4,11,2003,Motorcycles,Herkku Gifts,+47 2267 3215,,"Bergen, Norway",,Medium,Oeztan,Veysel
10210,46,7991,9,5,Shipped,1,1,2004,Motorcycles,Osaka Souveniers Co,+81 06 6342 5555,,"Osaka, Japan",Osaka,Medium,Kentary,Mory
10223,21,100,6,7,Shipped,1,2,2004,Motorcycles,Australian Collectors Co,03 9520 4555,Level 3,"Melbourne, Australia",Victoria,Small,Ferguson,Peter
10235,41,100,17,1,Shipped,2,4,2004,Motorcycles,Royal Canadian Collectables Ltd,604 5554555,,"Tsawassen, Canada",BC,Medium,Lincoln,Elizabeth
10250,31,100,23,2,Shipped,2,5,2004,Motorcycles,The Sharp Gifts Warehouse,4085553659,,"San Jose, USA",CA,Medium,Frick,Sue
10263,31,7991,23,8,Shipped,2,6,2004,Motorcycles,Gift Depot Inc,2035552570,,"Bridgewater, USA",CT,Small,King,Julie
10275,23,8191,30,7,Shipped,3,7,2004,Motorcycles,La Rochelle Gifts,40678555,,"Nantes, France",,Small,Labrune,Janine
10285,37,9889,10,12,Shipped,3,8,2004,Motorcycles,"Marta""s Replicas Co",6175558555,,"Cambridge, USA",MA,Medium,Hernandez,Marta
10297,26,100,18,2,Shipped,3,9,2004,Motorcycles,Clover Collections Co,+353 1862 1555,Floor No 4,"Dublin, Ireland",,Small,Cassidy,Dean
10308,24,7991,13,5,Shipped,4,10,2004,Motorcycles,Mini Classics,9145554562,,"White Plains, USA",NY,Small,Frick,Steve
10318,47,100,7,7,Shipped,4,11,2004,Motorcycles,Diecast Classics Inc,2155551555,,"Allentown, USA",PA,Medium,Yu,Kyung
10329,45,6391,21,11,Shipped,4,11,2004,Motorcycles,Land of Toys Inc,2125557818,,"NYC, USA",NY,Small,Yu,Kwai
10340,55,100,22,2,Shipped,4,11,2004,Motorcycles,Enaco Distributors,93 203 4555,,"Barcelona, Spain",,Medium,Saavedra,Eduardo
10353,46,8117,9,5,Shipped,4,12,2004,Motorcycles,Gift Ideas Corp,2035554407,,"Glendale, USA",CT,Medium,Lewis,Dan
10363,50,100,16,2,Shipped,1,1,2005,Motorcycles,Suominen Souveniers,+358 9 8045 555,,"Espoo, Finland",,Medium,Suominen,Kalle
10375,37,100,7,3,Shipped,1,2,2005,Motorcycles,La Rochelle Gifts,40678555,,"Nantes, France",,Medium,Labrune,Janine
10387,44,949,21,1,Shipped,1,3,2005,Motorcycles,Dragon Souveniers Ltd,+65 221 7555,,"Singapore, Singapore",,Medium,Natividad,Eric
10401,49,100,8,1,On Hold,2,4,2005,Motorcycles,Tekni Collectables Inc,2015559350,,"Newark, USA",NJ,Medium,Brown,William
10416,45,100,9,2,Shipped,2,5,2005,Motorcycles,"L""ordine Souveniers",522556555,,"Reggio Emilia, Italy",,Medium,Moroni,Maurizio
10108,27,4345,8,13,Shipped,1,3,2003,Motorcycles,Cruz & Sons Co,+63 2 555 3587,,"Makati City, Philippines",,Small,Cruz,Arnold
10122,31,4466,28,17,Shipped,2,5,2003,Motorcycles,Marseille Mini Autos,91244555,,"Marseille, France",,Small,Lebihan,Laurence
10135,33,4023,30,14,Shipped,3,7,2003,Motorcycles,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10145,31,358,10,1,Shipped,3,8,2003,Motorcycles,Toys4GrownUpscom,6265557265,,"Pasadena, USA",CA,Small,Young,Julie
10159,35,354,16,9,Shipped,4,10,2003,Motorcycles,Corporate Gift Ideas Co,6505551386,,"San Francisco, USA",CA,Small,Brown,Julie
10169,26,3983,6,9,Shipped,4,11,2003,Motorcycles,"Anna""s Decorations Ltd",02 9936 8555,Level 15,"North Sydney, Australia",NSW,Small,"O""Hara",Anna
10180,34,4546,5,4,Shipped,4,11,2003,Motorcycles,Daedalus Designs Imports,20161555,,"Lille, France",,Small,Rance,Martine
10190,46,3299,9,1,Shipped,4,11,2003,Motorcycles,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10211,41,4224,21,9,Shipped,1,1,2004,Motorcycles,Auto Canal Petit,1 47556555,,"Paris, France",,Small,Perrier,Dominique
10224,43,3943,22,2,Shipped,1,2,2004,Motorcycles,Daedalus Designs Imports,20161555,,"Lille, France",,Small,Rance,Martine
10237,26,4023,19,2,Shipped,2,4,2004,Motorcycles,Vitachrome Inc,2125551500,Suite 101,"NYC, USA",NY,Small,Frick,Michael
10252,36,4828,20,6,Shipped,2,5,2004,Motorcycles,Auto Canal Petit,1 47556555,,"Paris, France",,Small,Perrier,Dominique
10264,20,3259,8,4,Shipped,2,6,2004,Motorcycles,Gifts4AllAgescom,6175559555,,"Boston, USA",MA,Small,Yoshido,Juri
10276,27,3661,18,10,Shipped,3,8,2004,Motorcycles,Online Mini Collectables,6175557555,,"Brickhaven, USA",MA,Small,Barajas,Miguel
10285,37,4103,18,1,Shipped,3,8,2004,Motorcycles,"Marta""s Replicas Co",6175558555,,"Cambridge, USA",MA,Small,Hernandez,Marta
10299,24,4224,30,4,Shipped,3,9,2004,Motorcycles,Toys of Finland Co,90224 8555,,"Helsinki, Finland",,Small,Karttunen,Matti
10310,36,4305,27,17,Shipped,4,10,2004,Motorcycles,Toms Spezialitten Ltd,2215554327,,"Koln, Germany",,Small,Pfalzheim,Henriette
10319,29,3822,21,5,Shipped,4,11,2004,Motorcycles,Microscale Inc,2125551957,Suite 200,"NYC, USA",NY,Small,Kuo,Kee
10331,28,100,18,3,Shipped,4,11,2004,Motorcycles,Motor Mint Distributors Inc,2155559857,,"Philadelphia, USA",PA,Medium,Hernandez,Rosa
10343,29,100,23,5,Shipped,4,11,2004,Motorcycles,Reims Collectables,26471555,,"Reims, France",,Medium,Henriot,Paul
10355,38,3983,13,10,Shipped,4,12,2004,Motorcycles,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10364,48,4828,24,1,Shipped,1,1,2005,Motorcycles,Marseille Mini Autos,91244555,,"Marseille, France",,Small,Lebihan,Laurence
10378,40,8246,8,1,Shipped,1,2,2005,Motorcycles,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10390,41,4456,19,11,Shipped,1,3,2005,Motorcycles,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10403,30,4023,19,2,Shipped,2,4,2005,Motorcycles,UK Collectables Ltd,171 5552282,,"Liverpool, UK",,Small,Devon,Elizabeth
10104,35,4762,16,11,Shipped,1,1,2003,Trucks and Buses,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10114,28,5573,30,2,Shipped,2,4,2003,Trucks and Buses,"La Corne D""abondance Co",1 42342555,,"Paris, France",,Small,Bertrand,Marie
10127,45,5195,20,13,Shipped,2,6,2003,Trucks and Buses,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Small,Young,Jeff
10141,24,4599,7,7,Shipped,3,8,2003,Trucks and Buses,Suominen Souveniers,+358 9 8045 555,,"Espoo, Finland",,Small,Suominen,Kalle
10151,41,6385,17,5,Shipped,3,9,2003,Trucks and Buses,Oulu Toy Supplies Inc,981443655,,"Oulu, Finland",,Small,Koskitalo,Pirkko
10165,48,4599,29,14,Shipped,4,10,2003,Trucks and Buses,Dragon Souveniers Ltd,+65 221 7555,,"Singapore, Singapore",,Small,Natividad,Eric
10175,50,6331,23,3,Shipped,4,11,2003,Trucks and Buses,Stylish Desk Decors Co,171 5550297,,"London, UK",,Medium,Brown,Ann
10184,33,6277,7,8,Shipped,4,11,2003,Trucks and Buses,Iberia Gift Imports Corp,95 555 82 82,,"Sevilla, Spain",,Small,Roel,Jose Pedro
10195,32,4329,29,8,Shipped,4,11,2003,Trucks and Buses,Mini Classics,9145554562,,"White Plains, USA",NY,Small,Frick,Steve
10207,27,6006,23,9,Shipped,4,12,2003,Trucks and Buses,Diecast Collectables,6175552555,,"Boston, USA",MA,Small,Franco,Valarie
10219,35,5519,11,4,Shipped,1,2,2004,Trucks and Buses,Signal Collectibles Ltd,4155554312,,"Brisbane, USA",CA,Small,Taylor,Sue
10229,23,5411,8,3,Shipped,1,3,2004,Trucks and Buses,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10246,35,487,26,7,Shipped,2,5,2004,Trucks and Buses,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10259,40,4383,8,6,Shipped,2,6,2004,Trucks and Buses,Handji Gifts& Co,+65 224 1555,2nd Floor,"Singapore, Singapore",,Small,Victorino,Wendy
10271,35,4762,21,7,Shipped,3,7,2004,Trucks and Buses,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10281,31,5519,8,3,Shipped,3,8,2004,Trucks and Buses,Diecast Classics Inc,2155551555,,"Allentown, USA",PA,Small,Yu,Kyung
10292,50,4653,22,10,Shipped,3,9,2004,Trucks and Buses,Land of Toys Inc,2125557818,,"NYC, USA",NY,Small,Yu,Kwai
10305,40,579,11,7,Shipped,4,10,2004,Trucks and Buses,"Marta""s Replicas Co",6175558555,,"Cambridge, USA",MA,Small,Hernandez,Marta
10313,38,4545,5,1,Shipped,4,10,2004,Trucks and Buses,Canadian Gift Exchange Network,604 5553392,,"Vancouver, Canada",BC,Small,Tannamuri,Yoshi
10325,38,100,10,3,Shipped,4,11,2004,Trucks and Buses,Baane Mini Imports,0798 9555,,"Stavern, Norway",,Large,Bergulfsen,Jonas
10335,40,606,5,3,Shipped,4,11,2004,Trucks and Buses,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10349,33,4653,27,1,Shipped,4,12,2004,Trucks and Buses,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Small,Young,Jeff
10359,36,100,24,3,Shipped,4,12,2004,Trucks and Buses,Reims Collectables,26471555,,"Reims, France",,Medium,Henriot,Paul
10371,20,6647,9,2,Shipped,1,1,2005,Trucks and Buses,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10383,32,5318,5,5,Shipped,1,2,2005,Trucks and Buses,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10394,36,6277,15,3,Shipped,1,3,2005,Trucks and Buses,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10412,19,487,7,7,Shipped,2,5,2005,Trucks and Buses,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10425,11,4383,10,6,In Process,2,5,2005,Trucks and Buses,La Rochelle Gifts,40678555,,"Nantes, France",,Small,Labrune,Janine
10104,49,6587,7,4,Shipped,1,1,2003,Trains,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10116,27,6338,12,1,Shipped,2,4,2003,Trains,Royale Belge,071 23 67 2555,,"Charleroi, Belgium",,Small,Cartrain,Pascale
10127,29,7084,28,6,Shipped,2,6,2003,Trains,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Small,Young,Jeff
10142,42,7457,6,16,Shipped,3,8,2003,Trains,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10152,33,5095,28,2,Shipped,3,9,2003,Trains,Australian Gift Network Co,61738446555,,"South Brisbane, Australia",Queensland,Small,Calaghan,Tony
10165,44,5344,12,7,Shipped,4,10,2003,Trains,Dragon Souveniers Ltd,+65 221 7555,,"Singapore, Singapore",,Small,Natividad,Eric
10176,22,64,15,6,Shipped,4,11,2003,Trains,"L""ordine Souveniers",522556555,,"Reggio Emilia, Italy",,Small,Moroni,Maurizio
10184,48,5095,24,1,Shipped,4,11,2003,Trains,Iberia Gift Imports Corp,95 555 82 82,,"Sevilla, Spain",,Small,Roel,Jose Pedro
10195,33,5468,7,1,Shipped,4,11,2003,Trains,Mini Classics,9145554562,,"White Plains, USA",NY,Small,Frick,Steve
10207,45,5655,25,2,Shipped,4,12,2003,Trains,Diecast Collectables,6175552555,,"Boston, USA",MA,Small,Franco,Valarie
10220,20,5282,24,6,Shipped,1,2,2004,Trains,Clover Collections Co,+353 1862 1555,Floor No 4,"Dublin, Ireland",,Small,Cassidy,Dean
10230,46,609,11,4,Shipped,1,3,2004,Trains,Blauer See Auto Co,+49 69 66 90 2555,,"Frankfurt, Germany",,Small,Keitel,Roland
10247,40,4971,7,6,Shipped,2,5,2004,Trains,Suominen Souveniers,+358 9 8045 555,,"Espoo, Finland",,Small,Suominen,Kalle
10272,45,6463,10,6,Shipped,3,7,2004,Trains,Diecast Classics Inc,2155551555,,"Allentown, USA",PA,Small,Yu,Kyung
10282,36,5965,21,9,Shipped,3,8,2004,Trains,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10292,31,6773,27,3,Shipped,3,9,2004,Trains,Land of Toys Inc,2125557818,,"NYC, USA",NY,Small,Yu,Kwai
10306,46,5033,10,17,Shipped,4,10,2004,Trains,AV Stores Co,171 5551555,,"Manchester, UK",,Small,Ashworth,Victoria
10314,35,6649,22,9,Shipped,4,10,2004,Trains,Heintze Collectables,86 21 3555,,"Aaarhus, Denmark",,Small,Ibsen,Palle
10325,28,100,8,2,Shipped,4,11,2004,Trains,Baane Mini Imports,0798 9555,,"Stavern, Norway",,Medium,Bergulfsen,Jonas
10336,31,8471,9,9,Shipped,4,11,2004,Trains,"La Corne D""abondance Co",1 42342555,,"Paris, France",,Small,Bertrand,Marie
10350,27,100,15,14,Shipped,4,12,2004,Trains,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10359,22,100,19,1,Shipped,4,12,2004,Trains,Reims Collectables,26471555,,"Reims, France",,Medium,Henriot,Paul
10371,30,9955,24,11,Shipped,1,1,2005,Trains,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10383,44,3607,21,8,Shipped,1,2,2005,Trains,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10394,30,6028,25,4,Shipped,1,3,2005,Trains,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10413,24,4971,27,6,Shipped,2,5,2005,Trains,Gift Depot Inc,2035552570,,"Bridgewater, USA",CT,Small,King,Julie
10103,45,7563,21,7,Shipped,1,1,2003,Trucks and Buses,Baane Mini Imports,0798 9555,,"Stavern, Norway",,Medium,Bergulfsen,Jonas
10113,23,6852,6,1,Shipped,1,3,2003,Trucks and Buses,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10126,26,627,8,7,Shipped,2,5,2003,Trucks and Buses,Corrida Auto Replicas Ltd,91 555 22 82,,"Madrid, Spain",,Small,Sommer,Martn
10140,28,6076,10,7,Shipped,3,7,2003,Trucks and Buses,Technics Stores Inc,6505556809,,"Burlingame, USA",CA,Small,Hirano,Juri
10150,49,5818,23,4,Shipped,3,9,2003,Trucks and Buses,Dragon Souveniers Ltd,+65 221 7555,,"Singapore, Singapore",,Small,Natividad,Eric
10164,49,5494,13,5,Resolved,4,10,2003,Trucks and Buses,Mini Auto Werke,76753555,,"Graz, Austria",,Small,Mendel,Roland
10175,29,7498,28,12,Shipped,4,11,2003,Trucks and Buses,Stylish Desk Decors Co,171 5550297,,"London, UK",,Small,Brown,Ann
10183,49,6464,14,4,Shipped,4,11,2003,Trucks and Buses,Classic Gift Ideas Inc,2155554695,,"Philadelphia, USA",PA,Medium,Cervantes,Francisca
10194,39,5494,9,7,Shipped,4,11,2003,Trucks and Buses,Saveley & Henriot Co,78325555,,"Lyon, France",,Small,Saveley,Mary
10206,36,5882,12,2,Shipped,4,12,2003,Trucks and Buses,Canadian Gift Exchange Network,604 5553392,,"Vancouver, Canada",BC,Small,Tannamuri,Yoshi
10217,39,6205,22,7,Shipped,1,2,2004,Trucks and Buses,Handji Gifts& Co,+65 224 1555,2nd Floor,"Singapore, Singapore",,Small,Victorino,Wendy
10229,30,7304,19,12,Shipped,1,3,2004,Trucks and Buses,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10245,44,6916,5,5,Shipped,2,5,2004,Trucks and Buses,Super Scale Inc,2035559545,,"New Haven, USA",CT,Medium,Murphy,Leslie
10258,20,6141,8,2,Shipped,2,6,2004,Trucks and Buses,Tokyo Collectables Ltd,+81 3 3584 0555,,"Minatoku, Japan",Tokyo,Small,Shimamura,Akiko
10270,21,6335,19,5,Shipped,3,7,2004,Trucks and Buses,Souveniers And Things Co,+61 2 9495 8555,Level 6,"Chatswood, Australia",NSW,Small,Huxley,Adrian
10281,36,7757,12,12,Shipped,3,8,2004,Trucks and Buses,Diecast Classics Inc,2155551555,,"Allentown, USA",PA,Small,Yu,Kyung
10291,32,7175,30,7,Shipped,3,9,2004,Trucks and Buses,Scandinavian Gift Ideas,069534 6555,,"Boras, Sweden",,Small,Larsson,Maria
10304,36,7304,27,2,Shipped,4,10,2004,Trucks and Buses,Auto Assoc & Cie,30598555,,"Versailles, France",,Small,Tonini,Daniel
10313,34,5624,23,10,Shipped,4,10,2004,Trucks and Buses,Canadian Gift Exchange Network,604 5553392,,"Vancouver, Canada",BC,Small,Tannamuri,Yoshi
10324,48,100,19,4,Shipped,4,11,2004,Trucks and Buses,Vitachrome Inc,2125551500,Suite 101,"NYC, USA",NY,Large,Frick,Michael
10333,33,7369,14,4,Shipped,4,11,2004,Trucks and Buses,Mini Wheels Co,6505555787,,"San Francisco, USA",CA,Small,Murphy,Julie
10348,31,100,29,5,Shipped,4,11,2004,Trucks and Buses,Corrida Auto Replicas Ltd,91 555 22 82,,"Madrid, Spain",,Medium,Sommer,Martn
10358,36,100,18,2,Shipped,4,12,2004,Trucks and Buses,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10370,25,100,8,3,Shipped,1,1,2005,Trucks and Buses,"Anna""s Decorations Ltd",02 9936 8555,Level 15,"North Sydney, Australia",NSW,Medium,"O""Hara",Anna
10382,48,100,20,8,Shipped,1,2,2005,Trucks and Buses,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10411,27,6916,8,5,Shipped,2,5,2005,Trucks and Buses,Quebec Home Shopping Network,514 5558054,,"Montreal, Canada",Quebec,Small,Fresnisre,Jean
10424,44,6141,8,2,In Process,2,5,2005,Trucks and Buses,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10106,33,7292,12,5,Shipped,1,2,2003,Vintage Cars,Rovelli Gifts,35640555,,"Bergamo, Italy",,Small,Rovelli,Giovanni
10120,29,7223,27,11,Shipped,2,4,2003,Vintage Cars,Australian Collectors Co,03 9520 4555,Level 3,"Melbourne, Australia",Victoria,Small,Ferguson,Peter
10133,49,571,23,6,Shipped,2,6,2003,Vintage Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10144,20,8186,18,1,Shipped,3,8,2003,Vintage Cars,Royale Belge,071 23 67 2555,,"Charleroi, Belgium",,Small,Cartrain,Pascale
10168,31,7361,14,12,Shipped,4,10,2003,Vintage Cars,Technics Stores Inc,6505556809,,"Burlingame, USA",CA,Small,Hirano,Juri
10210,39,5916,29,10,Shipped,1,1,2004,Vintage Cars,Osaka Souveniers Co,+81 06 6342 5555,,"Osaka, Japan",Osaka,Small,Kentary,Mory
10223,20,6604,15,12,Shipped,1,2,2004,Vintage Cars,Australian Collectors Co,03 9520 4555,Level 3,"Melbourne, Australia",Victoria,Small,Ferguson,Peter
10235,34,7773,25,6,Shipped,2,4,2004,Vintage Cars,Royal Canadian Collectables Ltd,604 5554555,,"Tsawassen, Canada",BC,Small,Lincoln,Elizabeth
